timestamp,close,high,low,trade_count,open,volume,vwap,symbol,Short_MA,Long_MA,pnl,holdings
2023-02-23 09:00:00+00:00,24285.87,24470.49,24264.21538,5538,24412.85,285.221479515,24373.044369,BTC/USD,24332.639825000002,24243.65641458333,27.784039999999948,2
2023-02-23 10:00:00+00:00,24263.0,24316.78197,24209.18,6046,24287.28,285.1410472,24266.100626,BTC/USD,24345.774825,24234.45766458333,27.73829999999996,3
2023-02-23 11:00:00+00:00,23782.16,24271.83,23658.24,14298,24262.61,827.346596714,23907.208433,BTC/USD,24312.116491666664,24217.913914583332,26.295779999999958,4
2023-02-23 12:00:00+00:00,23918.37,24009.42,23615.0,8857,23783.33,569.757072902,23812.666684,BTC/USD,24293.354166666668,24202.919747916665,26.840619999999955,5
2023-02-23 13:00:00+00:00,24013.34,24230.12,23839.71,14433,23915.87,818.80798566,24065.782342,BTC/USD,24278.599166666667,24191.44016458333,27.31546999999996,5
2023-02-23 14:00:00+00:00,24011.39,24167.9,23912.4,12702,24013.93,715.032708938,24047.505603,BTC/USD,24235.155,24177.397247916666,27.305719999999955,5
2023-02-23 15:00:00+00:00,23955.13,24066.5,23844.24,14041,24014.59,633.842425028,23966.597509,BTC/USD,24193.656666666666,24164.79120625,27.02441999999997,5
2023-02-23 16:00:00+00:00,23762.62,24003.94,23753.58,14228,23952.19,625.977931,23900.424854,BTC/USD,24130.25,24151.51245625,26.061869999999953,4
2023-02-23 17:00:00+00:00,23837.22,23979.25,23747.62,9449,23763.17,335.488089876,23860.739331,BTC/USD,24083.746666666662,24134.47245625,26.360269999999957,3
2023-02-23 18:00:00+00:00,23859.09,23906.64,23730.0,8317,23841.48,278.008615228,23822.966546,BTC/USD,24039.5125,24117.197039583334,26.425879999999946,2
2023-02-23 19:00:00+00:00,23965.9,24050.72,23840.51,6533,23859.51,233.967650548,23969.874735,BTC/USD,24005.295,24103.86537291667,26.639499999999945,1
2023-02-23 20:00:00+00:00,23941.12,24063.95,23899.0,6681,23965.9,221.975699944,23993.304804,BTC/USD,23966.267499999998,24092.848497916668,26.61471999999994,0
2023-02-23 21:00:00+00:00,23877.78,24007.62,23866.37,3573,23942.12,112.170194,23944.851486,BTC/USD,23932.26,24086.13558125,26.61471999999994,0
2023-02-23 22:00:00+00:00,23870.72,23906.46,23765.0,4652,23878.5,170.754765977,23826.430042,BTC/USD,23899.569999999996,24075.39120625,26.61471999999994,0
2023-02-23 23:00:00+00:00,23941.32,23957.99,23827.5,5755,23867.51,194.930523528,23897.259508,BTC/USD,23912.833333333332,24064.69620625,26.61471999999994,0
2023-02-24 00:00:00+00:00,23956.36,24015.58,23888.51,6895,23942.53,247.017069,23947.827422,BTC/USD,23915.999166666672,24055.195372916667,26.61471999999994,0
2023-02-24 01:00:00+00:00,23998.3,24130.0,23956.53,8186,23956.53,378.63715,24052.60781,BTC/USD,23914.745833333334,24051.380372916665,26.61471999999994,0
2023-02-24 02:00:00+00:00,23939.26,24028.73,23907.54,5858,23999.91,223.898037,23969.228977,BTC/USD,23908.735,24046.53308125,26.61471999999994,0
2023-02-24 03:00:00+00:00,23954.7,23997.27,23921.0,2894,23944.41,93.036985,23963.293637,BTC/USD,23908.69916666666,24041.295372916666,26.61471999999994,0
2023-02-24 04:00:00+00:00,23947.49,23989.95,23926.23,2251,23953.24,90.146461167,23966.839822,BTC/USD,23924.105,24036.921622916663,26.61471999999994,0
2023-02-24 05:00:00+00:00,23901.69,23955.22,23859.64,3743,23947.38,170.603116289,23898.658357,BTC/USD,23929.477499999997,24032.668914583337,26.61471999999994,0
2023-02-24 06:00:00+00:00,23901.65,23917.13,23785.01,4477,23904.38,249.76342294,23841.560699,BTC/USD,23933.024166666666,24031.63808125,26.61471999999994,0
2023-02-24 07:00:00+00:00,23834.51,23908.54,23771.16,4191,23898.11,153.112590456,23836.21049,BTC/USD,23922.075,24026.93558125,26.61471999999994,0
2023-02-24 08:00:00+00:00,23901.94,23968.31,23758.7,6334,23832.16,272.186794481,23864.657894,BTC/USD,23918.81,24025.496414583333,26.61471999999994,0
2023-02-24 09:00:00+00:00,23826.57,23936.93,23807.5,3189,23904.19,114.400771569,23870.002041,BTC/USD,23914.5425,24019.538081249997,26.61471999999994,0
2023-02-24 10:00:00+00:00,23857.22,23882.38,23775.77,2734,23830.06,107.401156113,23829.274816,BTC/USD,23913.4175,24012.693706249996,26.61471999999994,0
2023-02-24 11:00:00+00:00,23881.6,23894.85,23833.78,2146,23857.07,96.504547882,23869.291041,BTC/USD,23908.440833333338,24006.840164583336,26.61471999999994,0
2023-02-24 12:00:00+00:00,23886.79,24012.8,23858.98,4783,23881.65,214.490750313,23921.795333,BTC/USD,23902.64333333333,24001.664539583337,26.61471999999994,0
2023-02-24 13:00:00+00:00,23784.73,23988.81,23685.0,10196,23883.86,450.022722043,23824.134824,BTC/USD,23884.84583333333,23994.77349791667,26.61471999999994,0
2023-02-24 14:00:00+00:00,23806.73,23862.46,23695.0,11257,23780.8,440.368905598,23784.368307,BTC/USD,23873.801666666666,23992.167039583335,26.61471999999994,0
2023-02-24 15:00:00+00:00,23350.72,23843.41,23329.62,24082,23806.73,1118.807860816,23543.017886,BTC/USD,23823.47,23984.49995625,26.61471999999994,0
2023-02-24 16:00:00+00:00,23196.53,23351.37,22928.45,25370,23347.58,1073.638350461,23158.301043,BTC/USD,23760.89,23975.40787291667,26.61471999999994,0
2023-02-24 17:00:00+00:00,23067.46,23206.67,23017.64,10103,23195.48,393.21579134,23125.063013,BTC/USD,23691.370833333334,23961.18953958333,26.61471999999994,0
2023-02-24 18:00:00+00:00,23092.09,23154.81,23013.94,7882,23061.35,341.96483217,23091.526874,BTC/USD,23623.9075,23947.597247916667,26.61471999999994,0
2023-02-24 19:00:00+00:00,23190.33,23193.7,22852.34,14192,23095.33,728.094426597,23043.407138,BTC/USD,23570.225833333334,23935.04058125,26.61471999999994,0
2023-02-24 20:00:00+00:00,23214.68,23327.61,23146.0,13354,23186.1,758.952528972,23230.669104,BTC/USD,23512.954166666666,23922.72453958333,26.61471999999994,0
2023-02-24 21:00:00+00:00,23093.22,23233.26,23056.73,5477,23214.9,274.087760522,23153.165527,BTC/USD,23451.841666666664,23907.820997916668,26.61471999999994,0
2023-02-24 22:00:00+00:00,23113.47,23164.46,22971.89,4925,23093.21,194.361013,23071.583782,BTC/USD,23389.862500000003,23887.15620625,26.61471999999994,0
2023-02-24 23:00:00+00:00,23189.33,23209.88,23037.7,4240,23111.83,198.449946283,23144.402355,BTC/USD,23332.173333333336,23866.390997916664,26.61471999999994,0
2023-02-25 00:00:00+00:00,23167.22,23203.39,23113.38,3023,23189.27,139.954534,23161.962018,BTC/USD,23272.209166666667,23846.05145833333,26.61471999999994,0
2023-02-25 01:00:00+00:00,23182.79,23209.88,23135.41,2536,23167.63,78.51837325,23177.789336,BTC/USD,23222.0475,23825.059583333332,26.61471999999994,0
2023-02-25 02:00:00+00:00,23085.57,23223.77,23051.09,3958,23183.38,147.283459,23113.48702,BTC/USD,23161.950833333336,23794.910625,26.61471999999994,0
2023-02-25 03:00:00+00:00,23076.71,23139.13,23049.56,2864,23087.49,118.14312,23090.225686,BTC/USD,23139.11666666667,23766.235625,26.61471999999994,0
2023-02-25 04:00:00+00:00,23128.02,23128.02,23053.06,3044,23075.6,99.605502737,23096.433578,BTC/USD,23133.4075,23737.163125000003,26.61471999999994,0
2023-02-25 05:00:00+00:00,23046.99,23127.88,23026.24,3466,23123.69,135.076003,23068.666297,BTC/USD,23131.701666666664,23709.07416666667,26.61471999999994,0
2023-02-25 06:00:00+00:00,23093.68,23105.64,23042.99,1651,23042.99,80.1763975,23080.876164,BTC/USD,23131.834166666667,23682.06958333333,26.61471999999994,0
2023-02-25 07:00:00+00:00,23124.94,23128.38,23073.06,1806,23093.04,79.90951925,23098.82559,BTC/USD,23126.385,23655.995208333334,26.61471999999994,0
2023-02-25 08:00:00+00:00,23104.54,23160.0,23100.0,1989,23126.4,97.29826825,23132.140346,BTC/USD,23117.20666666667,23628.809583333335,26.61471999999994,0
2023-02-25 09:00:00+00:00,23055.82,23127.17,23003.79,2878,23104.54,189.457212822,23063.656037,BTC/USD,23114.09,23603.18354166667,26.61471999999994,0
2023-02-25 10:00:00+00:00,22930.78,23067.3,22926.4,3399,23060.08,183.6993325,22981.406512,BTC/USD,23098.865833333333,23575.428958333334,26.61471999999994,0
2023-02-25 11:00:00+00:00,22986.58,23016.46,22916.62,3450,22933.7,191.027479602,22969.835462,BTC/USD,23081.97,23558.854375,26.61471999999994,0
2023-02-25 12:00:00+00:00,23018.74,23019.82,22857.39,5235,22982.91,243.609635767,22945.935393,BTC/USD,23069.596666666665,23540.112083333337,26.61471999999994,0
2023-02-25 13:00:00+00:00,22998.88,23081.46,22991.52,3146,23018.71,186.091245049,23028.651097,BTC/USD,23054.270833333332,23518.977499999997,26.61471999999994,0
2023-02-25 14:00:00+00:00,23006.5,23047.25,22977.86,2112,23007.17,104.779100961,23005.753835,BTC/USD,23047.681666666667,23498.04229166667,26.61471999999994,0
2023-02-25 15:00:00+00:00,23011.76,23034.33,22973.28,1634,23000.16,95.677877,23002.652069,BTC/USD,23042.269166666665,23478.38875,26.61471999999994,0
2023-02-25 16:00:00+00:00,23015.0,23084.75,22997.16,3130,23011.7,140.752238425,23045.299532,BTC/USD,23032.850833333334,23462.813333333335,26.61471999999994,0
2023-02-25 17:00:00+00:00,23042.3,23058.35,23010.19,2242,23015.02,140.375710762,23028.183813,BTC/USD,23032.460000000003,23446.2525,26.61471999999994,0
2023-02-25 18:00:00+00:00,22984.8,23050.54,22972.94,2399,23044.37,102.259276,23005.743713,BTC/USD,23023.38666666667,23428.038125000003,26.61471999999994,0
2023-02-25 19:00:00+00:00,22989.42,23019.0649513,22917.91,3701,22983.53,180.774204629,22964.860722,BTC/USD,23012.093333333334,23407.694791666665,26.61471999999994,0
2023-02-25 20:00:00+00:00,22926.31,23005.6534021,22766.0,6601,22983.96,355.37585292,22898.166839,BTC/USD,22997.240833333333,23386.552916666667,26.61471999999994,0
2023-02-25 21:00:00+00:00,22944.5,22963.73,22853.54,4800,22926.31,286.644413652,22925.086096,BTC/USD,22987.96416666667,23367.109583333335,26.61471999999994,0
2023-02-25 22:00:00+00:00,23127.99,23172.71,22909.74,4425,22941.07,215.489131,23045.471527,BTC/USD,23004.398333333334,23351.63604166667,26.61471999999994,0
2023-02-25 23:00:00+00:00,23162.84,23191.2,23104.04,4227,23124.99,189.546169717,23151.236436,BTC/USD,23019.086666666666,23335.417708333334,26.61471999999994,0
2023-02-26 00:00:00+00:00,23106.39,23168.87,23083.85,2646,23164.46,124.648449,23120.740301,BTC/USD,23026.390833333335,23317.710000000003,26.61471999999994,0
2023-02-26 01:00:00+00:00,23115.7,23129.05,23072.0,2053,23105.64,83.293505,23104.949255,BTC/USD,23036.125833333335,23299.3225,26.61471999999994,0
2023-02-26 02:00:00+00:00,23242.09,23256.07,23067.32,3403,23115.0,190.72781125,23154.263367,BTC/USD,23055.75833333333,23284.798125,26.61471999999994,0
2023-02-26 03:00:00+00:00,23219.79,23259.27,23191.52,3461,23243.75,217.24493814,23231.395161,BTC/USD,23073.094166666666,23269.487500000003,26.61471999999994,0
2023-02-26 04:00:00+00:00,23199.42,23235.33,23161.42,2319,23219.79,111.137527023,23203.448968,BTC/USD,23088.462499999998,23253.902708333335,26.61471999999994,0
2023-02-26 05:00:00+00:00,23134.99,23212.97,23132.2,1694,23198.93,80.17293043,23181.24698,BTC/USD,23096.186666666665,23237.929791666666,26.61471999999994,0
2023-02-26 06:00:00+00:00,23173.49,23178.99,23098.93,2033,23132.03,91.643899,23144.933501,BTC/USD,23111.91083333333,23222.759791666667,26.61471999999994,0
2023-02-26 07:00:00+00:00,23162.2,23212.62,23148.48,2309,23173.62,108.014756,23178.822247,BTC/USD,23126.30916666667,23208.75333333333,26.61471999999994,0
2023-02-26 08:00:00+00:00,23158.48,23182.71,23123.05,1261,23161.14,54.81058725,23150.760582,BTC/USD,23145.656666666666,23193.264583333334,26.61471999999994,0
2023-02-26 09:00:00+00:00,23275.45,23290.0,23159.05,3824,23159.05,198.334654,23239.987383,BTC/USD,23173.235833333336,23181.782916666667,26.61471999999994,0
2023-02-26 10:00:00+00:00,23236.95,23282.22,23210.88,1702,23281.0,68.288820447,23241.444073,BTC/USD,23182.315833333338,23168.860625,26.61471999999994,1
2023-02-26 11:00:00+00:00,23256.85,23259.5,23207.19,1428,23241.11,73.488925,23233.039466,BTC/USD,23190.149999999998,23155.844999999998,26.634619999999952,2
2023-02-26 12:00:00+00:00,23167.41,23279.99,23132.11,2427,23252.86,105.11103675,23205.846675,BTC/USD,23195.235,23140.85791666667,26.455739999999945,3
2023-02-26 13:00:00+00:00,23214.71,23231.3807389,23141.06,1396,23163.12,64.918655415,23183.851137,BTC/USD,23203.485833333336,23128.9825,26.597639999999956,4
2023-02-26 14:00:00+00:00,23201.06,23323.98,23185.84,5276,23213.4,310.6485985,23246.850579,BTC/USD,23200.066666666666,23116.364375,26.54303999999995,5
2023-02-26 15:00:00+00:00,23252.29,23252.33,23180.81,3093,23200.62,153.27296675,23215.682616,BTC/USD,23202.774999999998,23114.31375,26.799189999999957,5
2023-02-26 16:00:00+00:00,23193.73,23267.18506985,23173.94,2410,23252.73,101.410344,23217.285478,BTC/USD,23202.30083333333,23114.255416666667,26.50638999999994,5
2023-02-26 17:00:00+00:00,23245.3,23249.91,23144.8,2121,23195.67,91.957439,23193.228716,BTC/USD,23211.493333333332,23117.960416666665,26.764239999999944,5
2023-02-26 18:00:00+00:00,23496.72,23542.42,23228.93,9125,23242.99,474.01100878,23391.475987,BTC/USD,23238.42916666667,23126.390208333338,28.02133999999995,5
2023-02-26 19:00:00+00:00,23506.51,23545.59,23370.79,5813,23498.53,292.728133063,23472.407602,BTC/USD,23267.12166666667,23132.97729166667,28.070289999999936,5
2023-02-26 20:00:00+00:00,23645.29,23684.52,23470.0,6849,23503.67,383.85056644,23596.619894,BTC/USD,23307.689166666667,23141.948333333334,28.764189999999957,5
2023-02-26 21:00:00+00:00,23561.76,23656.27,23549.8,3667,23646.94,195.208465049,23601.943169,BTC/USD,23331.548333333336,23151.70958333333,28.346539999999937,5
2023-02-26 22:00:00+00:00,23480.23,23592.97,23328.15,5594,23563.5,300.110116679,23452.921037,BTC/USD,23351.821666666667,23159.350416666664,27.938889999999937,5
2023-02-26 23:00:00+00:00,23556.99,23631.68,23461.86,7489,23478.69,365.082153,23540.903113,BTC/USD,23376.833333333332,23167.01,28.322689999999955,5
2023-02-27 00:00:00+00:00,23494.21,23574.22,23455.13,3829,23556.98,192.904230612,23508.564863,BTC/USD,23404.066666666666,23173.82229166667,28.008789999999934,5
2023-02-27 01:00:00+00:00,23552.31,23564.1,23435.94,2987,23497.5,123.202006301,23494.681907,BTC/USD,23432.2,23181.520625,28.29928999999995,5
2023-02-27 02:00:00+00:00,23567.12,23645.38,23514.83,3378,23551.05,216.6360555,23567.005098,BTC/USD,23462.705,23191.552916666667,28.373339999999935,5
2023-02-27 03:00:00+00:00,23553.03,23643.87,23541.2,3770,23566.91,223.95416212,23591.741236,BTC/USD,23487.766666666666,23201.476250000003,28.30288999999994,5
2023-02-27 04:00:00+00:00,23492.82,23564.63104363,23465.92,3924,23554.64,204.86479824,23510.92903,BTC/USD,23512.690833333338,23209.076250000002,28.00183999999995,5
2023-02-27 05:00:00+00:00,23389.35,23507.85,23355.71,4477,23492.81,315.954538715,23439.623493,BTC/USD,23524.694999999996,23216.20875,27.484489999999944,5
2023-02-27 06:00:00+00:00,23412.2,23439.26,23370.22,2341,23389.56,120.108709323,23406.235083,BTC/USD,23517.65166666667,23222.844583333335,27.59873999999995,5
2023-02-27 07:00:00+00:00,23420.32,23459.69,23407.39,1454,23407.39,87.55462,23433.814253,BTC/USD,23510.469166666666,23228.998333333333,27.63933999999995,5
2023-02-27 08:00:00+00:00,23360.89,23453.44,23340.82,2888,23423.61,143.71547775,23394.126458,BTC/USD,23486.769166666665,23234.33895833333,27.342189999999945,5
2023-02-27 09:00:00+00:00,23390.15,23437.51,23333.05,1888,23360.84,83.144968718,23389.872971,BTC/USD,23472.468333333334,23241.30416666667,27.48848999999995,5
2023-02-27 10:00:00+00:00,23375.4,23419.17,23346.35,1907,23387.19,79.384209517,23383.549811,BTC/USD,23463.732500000002,23250.56708333333,27.41473999999995,5
2023-02-27 11:00:00+00:00,23426.5,23445.0,23371.18,1533,23379.2,77.564424,23413.916327,BTC/USD,23452.858333333334,23259.732083333332,27.670239999999946,5
2023-02-27 12:00:00+00:00,23400.0,23437.1,23372.8746009,1846,23425.15,92.19149175,23401.659934,BTC/USD,23445.007500000003,23267.675,27.53773999999995,5
2023-02-27 13:00:00+00:00,23711.57,23795.22,23396.0,9496,23401.46,548.442295918,23658.493275,BTC/USD,23458.279166666664,23282.522708333334,29.095589999999955,5
2023-02-27 14:00:00+00:00,23806.51,23853.51,23678.35,9795,23710.1,578.636544202,23767.508381,BTC/USD,23478.228333333333,23299.189583333336,29.57028999999994,5
2023-02-27 15:00:00+00:00,23556.98,23896.6,23473.62,12352,23806.51,720.862628424,23692.535407,BTC/USD,23478.5575,23310.548333333336,28.322639999999943,5
2023-02-27 16:00:00+00:00,23391.41,23623.47,23159.89,14964,23561.6,755.207704288,23373.540412,BTC/USD,23470.10666666667,23318.390208333334,27.494789999999952,5
2023-02-27 17:00:00+00:00,23335.13,23420.66,23269.75,6431,23394.75,370.310146701,23358.859186,BTC/USD,23465.588333333333,23324.490833333333,27.213389999999954,5
2023-02-27 18:00:00+00:00,23284.6,23366.99,23154.28,8511,23330.88,420.720404589,23242.621866,BTC/USD,23454.955,23330.736666666664,26.96073999999995,5
2023-02-27 19:00:00+00:00,23268.2,23355.0,23218.59,5824,23288.24,314.270395729,23285.082878,BTC/USD,23442.278333333335,23336.544583333336,26.878739999999944,5
2023-02-27 20:00:00+00:00,23320.03,23327.14,23111.9,7705,23266.92,478.44886687,23229.401323,BTC/USD,23438.873333333333,23344.747083333335,27.137889999999942,5
2023-02-27 21:00:00+00:00,23378.89,23394.0,23292.36,3570,23316.72,209.38706,23352.669389,BTC/USD,23437.934999999998,23353.796875,27.432189999999945,5
2023-02-27 22:00:00+00:00,23471.74,23529.8,23359.31,4581,23378.89,236.966556,23428.021861,BTC/USD,23445.963333333333,23360.958333333332,27.896439999999963,5
2023-02-27 23:00:00+00:00,23488.76,23574.48,23438.07,4165,23473.65,220.645531969,23497.869812,BTC/USD,23451.15166666667,23367.748333333333,27.98153999999994,5
2023-02-28 00:00:00+00:00,23420.29,23500.94,23404.48,5386,23489.87,322.161468234,23470.489473,BTC/USD,23452.8425,23374.287916666668,27.639189999999957,5
2023-02-28 01:00:00+00:00,23429.01,23458.146121,23344.0,2597,23411.92,120.2522695,23406.765099,BTC/USD,23429.295833333334,23380.815208333337,27.682789999999933,5
2023-02-28 02:00:00+00:00,23432.24,23475.65,23380.75,2079,23432.92,95.987584,23433.808692,BTC/USD,23398.106666666663,23384.77666666667,27.69893999999996,5
2023-02-28 03:00:00+00:00,23457.03,23517.17,23426.91,1921,23435.0,78.439898,23473.822688,BTC/USD,23389.7775,23389.719166666666,27.82288999999994,5
2023-02-28 04:00:00+00:00,23411.65,23466.08,23388.57,1646,23459.62,45.448432671,23415.511712,BTC/USD,23391.46416666667,23394.140625,27.595989999999958,4
2023-02-28 05:00:00+00:00,23370.0,23446.21,23362.31,1619,23411.66,59.737669182,23399.599421,BTC/USD,23394.37,23399.036666666667,27.429389999999955,3
2023-02-28 06:00:00+00:00,23386.6,23410.0,23361.66,1157,23376.54,44.218528349,23390.295386,BTC/USD,23402.87,23403.476458333334,27.47918999999996,2
2023-02-28 07:00:00+00:00,23233.86,23395.65,23214.85,3872,23386.77,186.204267747,23290.127957,BTC/USD,23400.00833333333,23404.969375,27.17370999999996,1
2023-02-28 08:00:00+00:00,23264.0,23300.76,23203.83,2746,23232.86,119.815437804,23255.425786,BTC/USD,23395.33916666667,23407.167708333334,27.203849999999964,0
2023-02-28 09:00:00+00:00,23271.63,23319.14,23244.06,1753,23260.31,70.721824,23281.880812,BTC/USD,23386.400833333333,23407.088125,27.203849999999964,0
2023-02-28 10:00:00+00:00,23361.67,23386.42,23251.82,1981,23270.87,79.444622,23328.89016,BTC/USD,23377.228333333333,23409.686458333334,27.203849999999964,0
2023-02-28 11:00:00+00:00,23394.06,23426.244021,23337.4,2380,23364.92,110.417833839,23379.484245,BTC/USD,23369.336666666666,23412.545000000002,27.203849999999964,0
2023-02-28 12:00:00+00:00,23456.98,23502.17,23387.81,3890,23396.78,167.913312,23459.436504,BTC/USD,23372.39416666667,23418.577708333334,27.203849999999964,0
2023-02-28 13:00:00+00:00,23405.66,23488.3,23371.16,3869,23457.08,175.928318658,23407.345627,BTC/USD,23370.448333333334,23422.555833333332,27.203849999999964,0
2023-02-28 14:00:00+00:00,23423.4,23577.43,23322.77,8976,23405.99,394.638186983,23475.055354,BTC/USD,23369.71166666667,23427.187916666666,27.203849999999964,0
2023-02-28 15:00:00+00:00,23525.74,23543.32,23403.51,9193,23425.96,446.474674991,23480.659567,BTC/USD,23375.4375,23432.884791666667,27.203849999999964,0
2023-02-28 16:00:00+00:00,23455.82,23599.63,23422.83,5815,23518.55,205.025251652,23509.321901,BTC/USD,23379.118333333332,23438.344999999998,27.203849999999964,0
2023-02-28 17:00:00+00:00,23525.03,23555.87,23450.45,3913,23461.2,150.597097209,23507.103561,BTC/USD,23392.037500000002,23444.172708333335,27.203849999999964,0
2023-02-28 18:00:00+00:00,23478.87,23547.06,23432.88,3537,23522.34,126.76498909,23490.734403,BTC/USD,23399.72666666667,23443.80083333333,27.203849999999964,0
2023-02-28 19:00:00+00:00,23265.97,23493.45,23217.17,7022,23481.4,293.996903539,23314.96053,BTC/USD,23402.4025,23438.78958333333,27.203849999999964,0
2023-02-28 20:00:00+00:00,23270.7,23344.45,23170.57,6207,23269.42,210.069684533,23264.826121,BTC/USD,23402.960833333334,23430.985625,27.203849999999964,0
2023-02-28 21:00:00+00:00,23148.3,23278.36,23031.27,9908,23270.7,427.966819,23128.933093,BTC/USD,23392.683333333334,23422.371875,27.203849999999964,0
2023-02-28 22:00:00+00:00,23154.15,23242.84,23101.56,3709,23148.05,144.339384829,23184.210362,BTC/USD,23375.39,23415.578541666666,27.203849999999964,0
2023-02-28 23:00:00+00:00,23142.54,23200.05,23095.48,4279,23157.7,213.259584294,23146.394896,BTC/USD,23354.430000000004,23406.944166666668,27.203849999999964,0
2023-03-01 00:00:00+00:00,23098.6,23225.07,23015.1,5909,23144.78,237.938235,23129.105322,BTC/USD,23324.565000000002,23398.702291666665,27.203849999999964,0
2023-03-01 01:00:00+00:00,23247.69,23299.3,23076.94,5363,23104.5,252.255192,23202.20626,BTC/USD,23311.400833333333,23392.35604166667,27.203849999999964,0
2023-03-01 02:00:00+00:00,23331.8,23336.02,23237.39,3347,23245.58,138.792082,23277.534843,BTC/USD,23303.7675,23387.453541666666,27.203849999999964,0
2023-03-01 03:00:00+00:00,23444.72,23492.69,23308.81,8272,23335.0,450.560243,23426.529166,BTC/USD,23297.015833333335,23385.197083333333,27.203849999999964,0
2023-03-01 04:00:00+00:00,23791.25,23841.55,23427.81,8415,23440.2,387.827391101,23632.908946,BTC/USD,23324.968333333334,23391.414375000004,27.203849999999964,0
2023-03-01 05:00:00+00:00,23694.0,23822.33,23634.17,7575,23791.25,346.084164083,23709.774748,BTC/USD,23339.049166666668,23397.76125,27.203849999999964,0
2023-03-01 06:00:00+00:00,23753.41,23799.0,23666.06,6562,23694.0,295.073787038,23735.614104,BTC/USD,23361.9275,23404.869791666668,27.203849999999964,0
2023-03-01 07:00:00+00:00,23718.89,23766.014,23686.34,4017,23755.9,185.106430162,23728.093516,BTC/USD,23399.670833333334,23411.09,27.203849999999964,0
2023-03-01 08:00:00+00:00,23869.21,23994.59,23685.0,6807,23714.4,340.302614672,23818.87497,BTC/USD,23449.546666666665,23421.680000000004,27.203849999999946,1
2023-03-01 09:00:00+00:00,23757.71,23906.63,23727.52,5467,23867.41,249.197051856,23801.15592,BTC/USD,23500.330833333337,23429.337499999998,27.09234999999996,2
2023-03-01 10:00:00+00:00,23776.43,23787.39,23675.82,2963,23759.6,130.192506365,23736.897572,BTC/USD,23552.1875,23437.692291666666,27.129789999999982,3
2023-03-01 11:00:00+00:00,23738.59,23790.07,23697.32,2181,23775.62,132.314346941,23749.552898,BTC/USD,23601.858333333334,23444.194166666668,27.01626999999996,4
2023-03-01 12:00:00+00:00,23721.56,23820.39,23700.56,2572,23734.53,98.692226643,23749.869177,BTC/USD,23653.771666666667,23450.893333333337,26.948149999999966,5
2023-03-01 13:00:00+00:00,23688.75,23735.22,23616.46,4637,23725.65,183.48001615,23678.768351,BTC/USD,23690.52666666667,23450.41791666667,26.78409999999996,5
2023-03-01 14:00:00+00:00,23684.22,23888.0,23571.89,11265,23686.92,547.265393485,23728.198948,BTC/USD,23719.895,23447.870208333334,26.76144999999997,5
2023-03-01 15:00:00+00:00,23716.68,23771.54,23569.2,14743,23684.22,585.486338195,23678.447972,BTC/USD,23742.558333333334,23451.197291666667,26.923749999999956,5
2023-03-01 16:00:00+00:00,23699.64,23750.0,23557.83,8742,23711.22,333.616416899,23656.595614,BTC/USD,23734.924166666664,23457.618750000005,26.838549999999962,5
2023-03-01 17:00:00+00:00,23707.56,23745.11097,23672.4,5077,23700.89,230.226855915,23710.790696,BTC/USD,23736.054166666665,23465.37770833333,26.878149999999966,5
2023-03-01 18:00:00+00:00,23689.2,23726.21,23643.47,3095,23705.71,139.136889968,23686.488978,BTC/USD,23730.703333333335,23473.806875000006,26.786349999999963,5
2023-03-01 19:00:00+00:00,23358.1,23694.93,23335.0,8378,23689.21,454.878083324,23536.531074,BTC/USD,23700.6375,23475.679791666666,25.13084999999996,5
2023-03-01 20:00:00+00:00,23421.11,23475.0,23307.21,7114,23357.25,360.786186683,23414.041785,BTC/USD,23663.295833333334,23477.785625,25.445899999999966,5
2023-03-01 21:00:00+00:00,23555.2,23594.22,23370.0,5329,23422.61,242.925077356,23505.350561,BTC/USD,23646.420000000002,23481.45875,26.11634999999996,5
2023-03-01 22:00:00+00:00,23533.76,23576.9,23444.04,3306,23559.51,103.277394,23505.266231,BTC/USD,23626.1975,23482.750833333335,26.009149999999952,5
2023-03-01 23:00:00+00:00,23629.97,23676.49,23502.63,4919,23538.72,213.384318012,23596.418948,BTC/USD,23617.145833333332,23485.692708333332,26.49019999999997,5
2023-03-02 00:00:00+00:00,23609.63,23793.18,23597.64,6569,23635.29,318.878429,23688.977793,BTC/USD,23607.818333333333,23489.637291666662,26.388499999999972,5
2023-03-02 01:00:00+00:00,23521.3,23641.1,23453.99,6289,23609.63,278.31914635,23558.166674,BTC/USD,23593.864166666666,23491.559999999998,25.94684999999996,5
2023-03-02 02:00:00+00:00,23504.59,23547.55,23452.0,3704,23520.99,189.48961769,23513.112018,BTC/USD,23578.895,23493.067291666666,25.86329999999996,5
2023-03-02 03:00:00+00:00,23504.86,23520.36,23430.25,2997,23501.89,113.463744833,23493.066534,BTC/USD,23561.243333333332,23494.063749999998,25.864649999999966,5
2023-03-02 04:00:00+00:00,23539.4,23548.93,23476.49,1687,23499.16,72.035656,23512.086931,BTC/USD,23547.89,23496.725208333333,26.037349999999964,5
2023-03-02 05:00:00+00:00,23452.86,23547.83,23420.0,2242,23538.89,108.083264,23483.682054,BTC/USD,23526.664999999997,23498.451458333333,25.604649999999967,5
2023-03-02 06:00:00+00:00,23443.11,23479.25,23384.32,2946,23454.26,113.029014336,23439.873692,BTC/USD,23506.1575,23499.62875,25.555899999999966,5
